url,about,tags,category,score,date
https://www.talbica.com,"Amazingly interactive Periodic table. Browse 3D molecules, Heat Maps of properties, hi-res photos of elements.","['animated', 'colorful', 'WebGL']",education,7.99,Website Of The Day 2023 Jan 29
https://production.fleava.com/,Fleava Production is a full—service production house based out of Indonesia and Singapore that hosts a thriving roster of directors working across a range of artistic disciplines.,"['liquid', 'minimal', 'WebGL']",services,8.03,Website Of The Day 2023 Jan 14
https://unseen.co/,"A brand, digital and motion studio creating refreshingly unexpected ideas that help bold brands cut through the noise.","['animated', 'typographic', 'WebGL']",web design/dev,9.43,Website Of The Day 2023 Jan 13 / WOTM Jan
https://www.mynudl.com/,"Nudl is a creative new approach to journals for kids, with different prompts every day and a new theme every month.","['animated', 'eCommerce', 'WebGL']",products,8.73,Website Of The Day 2023 Jan 12
https://www.andreasantonsson.dev,"Portfolio of Andreas Antonsson, freelance interaction designer & creative developer.","['scroll', 'typographic', 'WebGL']",web design/dev,7.97,Special Kudos 2023 Jan 4
https://propel.me/,"Propel sets sail to be the revolution in electric boat propulsion, and reimagines and redesigns marine propulsion as we know it.

","['parallax', 'scroll', 'WebGL']",products,8.60,Website Of The Day 2023 Jan 3
https://next-chapter.agency/,"The digital marketing agency for disruptor & challenger brands based near Leeds, Yorkshire UK.","['parallax', 'typographic', 'WebGL']",agency,7.79,Special Kudos 2022 Dec 24
https://elephantstone.net/,"This is the corporate site of Elephant Stone, a video production company.
The site is linked with video and background music.","['animated', 'scroll', 'WebGL']",agency,7.47,Special Kudos 2022 Dec 23
https://katsuakiutsunomiya.com,"Portfolio site of Shhh inc. designer Katsuaki Utsunomiya. Inspired by the 'maki-e' technique, one of the most unique of all Japan","['animated', 'scroll', 'WebGL']",web design/dev,7.84,Special Kudos 2022 Dec 22
https://udhr.xyz,"A site about the Universal Declaration of Human Rights, offering 5 interactive ways to read it.","['responsive', 'typographic', 'WebGL']",art,6.33,Special Kudos 2022 Dec 21
http://plastic.design,Plastic is a strategic design agency and is celebrating its 10th anniversary this year.,"['minimal', 'typographic', 'WebGL']",agency,8.53,Website Of The Day 2022 Dec 26
https://kumaleon.com/,NFT Project 'KUMALEON' - a character that transforms into various forms through generative art. ,"['animated', 'colorful', 'WebGL']",art,7.93,Special Kudos 2022 Dec 15
https://sculpture.co,Sculpture is made up of two friends who combine images and words to mould ideas into solid content.,"['animated', 'typographic', 'WebGL']",agency,7.84,Special Kudos 2022 Dec 14
https://ha-labo.co.jp/,"HA-LABO, born from research based on dermatological science, is a skincare brand specializing in hyaluronic acid.","['animated', 'scroll', 'WebGL']",products,7.86,Special Kudos 2022 Dec 10
https://sigmasoftwarelabs.com/,The ultimate universe for young businesses and startups based on Sigma Software,"['animated', 'video/sound', 'WebGL']",community,8.27,Website Of The Day 2022 Dec 16
https://www.flshfrm.com/,Flashform is an easy in use data sender from a website's contact form to different messengers and emails.,"['parallax', 'scroll', 'WebGL']",app,8.32,Website Of The Day 2022 Dec 14
https://getreadywithmusic.byspotify.com/?intro,GetReadyWithMusic is a website made in collaboration with Spotify's in-house creative team that blends music and fashion.,"['animated', 'responsive', 'WebGL']",fashion,9.08,Website Of The Day 2022 Dec 15 / WOTM Dec
https://mfisher-apollonas.com,Immersive digital experience to forge a connection to natural stone that blurs the separation between source and material ,"['animated', 'eCommerce', 'WebGL']",art,8.72,Website Of The Day 2022 Dec 13
http://oasiz.org/,OASIZ is a company of Gen-Z mavericks that completely dominate the vertical video industry. ,"['animated', 'scroll', 'WebGL']",services,7.65,Special Kudos 2022 Dec 4
https://youmeme.io,"An experience for a meme social network platform. Complete with animated mascot floating in space, scrolling memes on a giant ipad","['animated', 'colorful', 'WebGL']",web design/dev,7.87,Special Kudos 2022 Nov 29
https://aqrisk.com,AQ Risk is a fintech startup ready with a new brand and website to take on a global market,"['animated', 'scroll', 'WebGL']",services,8.01,Website Of The Day 2022 Dec 3
http://creative.geex-arts.com/,Geex Arts is an award-winning design and web development company that provides consultancy and concept-to-market support.,"['animated', 'parallax', 'WebGL']",agency,8.47,Website Of The Day 2022 Dec 9
https://aotm.gallery/,Art of This Millennium is a global gallery and publishing house specializing in contemporary digital art.,"['minimal', 'typographic', 'WebGL']",art,8.49,Website Of The Day 2022 Dec 8
http://arcstudios.tv,An immersive 3D presentation of the value of virtual production.,"['animated', 'scroll', 'WebGL']",other,8.02,Website Of The Day 2022 Dec 1
https://rooth.botanistofficial.com/,"ROOTH is a hair care brand that originated from the botanical lifestyle brand BOTANIST' to provide shampoos, treatments, and other hair products.","['animated', 'fullscreen', 'WebGL']",products,8.10,Website Of The Day 2022 Nov 24
https://www.spade-co.jp/,"Spade&Co. is the high-end visual effects company for the movies, TV dramas, commercials, and music videos.","['animated', 'video/sound', 'WebGL']",entertainment,8.24,Website Of The Day 2022 Nov 23
https://www.jimmynelson.com/,"For over a decade, Jimmy Nelson has been on an uncharted quest through the world's undiscovered Indigenous communities. ","['eCommerce', 'photographic', 'WebGL']",photography,9.16,Website Of The Day 2022 Nov 22 / WOTM Nov
https://www.fave.kr,Please scroll down. And break the frame that holds your thoughts and experience a new dimension.,"['parallax', 'responsive', 'WebGL']",agency,7.83,Special Kudos 2022 Nov 19
https://www.permianbasinhistory.com/,"In 2021, SEARCH, and TRC archaeologists excavated ten archaeological sites in the Permian Basin. This is the online exhibition.","['parallax', 'photographic', 'WebGL']",other,7.69,Special Kudos 2022 Nov 15
https://os.agency,Creative and Marketing services. Merging creativity and tech using smart systems.,"['minimal', 'typographic', 'WebGL']",agency,8.30,Website Of The Day 2022 Nov 21
https://vos9x.com/,VOS9X is an investment and growth equity firm backing the builders of the future.,"['scroll', 'video/sound', 'WebGL']",services,8.67,Website Of The Day 2022 Nov 16
https://f-9-9.com/,"Portfolio of Francesco G. Gagliardi, sound designer, composer, 3D artist, creative coder.","['grid', 'video/sound', 'WebGL']",art,7.32,Special Kudos 2022 Nov 11
https://www.fendi.com/baguette25/,"A Microverse as a celebration of 25 Baguette bags, displayed in a façade from FENDI HQ. Admire and collect to unlock an AR Filter.","['eCommerce', 'scroll', 'WebGL']",fashion,8.38,Website Of The Day 2022 Nov 18
https://userback.tomorrow-happens.studio,Put the user back in product development.,"['animated', 'scroll', 'WebGL']",other,7.98,Special Kudos 2022 Nov 7
https://www.trivver.com,"TRIVVER is a platform that provides engagement analytics on 3D branded objects in AR, VR, and the Metaverse.","['animated', 'video/sound', 'WebGL']",products,7.51,Special Kudos 2022 Nov 7
https://theud.tv,"Thibault Remetter aka Theud, is a video maker and director based in France and mainly working on music videos.","['grid', 'video/sound', 'WebGL']",photography,8.43,Website Of The Day 2022 Nov 10
https://www.younergy.com,Younergy is a fintech/cleantech developing digital solutions to transform how solar projects are financed.,"['animated', 'colorful', 'WebGL']",services,7.55,Special Kudos 2022 Nov 2
https://svengerlach.de,Sven Gerlach creates music and sounds for well known video games and films. This is his new portfolio website.,"['animated', 'video/sound', 'WebGL']",other,8.06,Website Of The Day 2022 Nov 7
https://claystack.com/,ClayStack is a decentralized liquid staking platform that enables you to unlock the liquidity of staked assets across multiple chains.,"['animated', 'illustrated', 'WebGL']",other,7.95,Special Kudos 2022 Oct 30
https://rework.vitality.gg/,"Team Vitality collaborated with fashion studio Rework Paris, to launch a LE collection.","['eCommerce', 'WebGL']",fashion,8.97,Website Of The Day 2022 Nov 3
https://www.makersfund.com/,Backing builders of the future of interactive entertainment,"['animated', 'scroll', 'WebGL']",entertainment,8.02,Website Of The Day 2022 Nov 6
https://bluefox.studio/,We tell stories. And we burrow down to find the best way to tell them. We look to create experiences and widen the imagination. ,"['grid', 'video/sound', 'WebGL']",entertainment,7.11,Special Kudos 2022 Oct 26
https://wlt.design,WLT Design is formed by a group of freelancers who focus on bringing impressive web experiences to improve businesses. ,"['animated', 'responsive', 'WebGL']",web design/dev,8.15,Website Of The Day 2022 Oct 30
https://nexus.hexagon.com/,Nexus is an open platform for smart manufacturing collaboration and innovation.,"['animated', 'fullscreen', 'WebGL']",other,8.46,Website Of The Day 2022 Oct 25
https://www.draw-your-polo.lacoste.com/,Imagine your own version of the new Lacoste polo and wear your Crocodile colors high.,"['animated', 'eCommerce', 'WebGL']",fashion,8.93,Website Of The Day 2022 Oct 28 / WOTM Oct
https://atomsworld.co.jp/,AtomsWorld is a holding company operating a variety of businesses with a vision for an energy revolution.,"['colorful', 'parallax', 'WebGL']",other,7.31,Special Kudos 2022 Oct 18
https://seacat.rossinavi.it,"The SeaCat is a new all-electric catamara concept, totally solar-powered. ","['one page', 'scroll', 'WebGL']",travel,8.64,Website Of The Day 2022 Oct 19
https://www.discoveroutpost.com/,Outpost is a globally recognised award winning design studio specialising in branding and digital experiences.,"['animated', 'minimal', 'WebGL']",agency,8.18,Website Of The Day 2022 Oct 24
https://next.junni.co.jp/,"This site introduces the work, technology and philosophy of Junni in Tokyo, developed with a proprietary library based on Three.js","['animated', 'scroll', 'WebGL']",web design/dev,8.46,Website Of The Day 2022 Oct 18
https://www.sonymusicsolutions.co.jp/s/cxl/,"Official site of Creative X-Lab. Information such as about, production results, featured articles, and inquiries are posted.","['animated', 'minimal', 'WebGL']",agency,7.31,Special Kudos 2022 Oct 13
https://morningstar.ventures/,Venture Capital bursting into existence. Interactive scroll for the crypto / fintech venture capital firm Morningstar Ventures.,"['animated', 'scroll', 'WebGL']",services,8.19,Website Of The Day 2022 Oct 20
http://bosonprotocol.io,The universal settlement layer for commerce.,"['animated', 'colorful', 'WebGL']",app,7.18,Special Kudos 2022 Oct 12
https://www.poppr.be,"Our killer new agency website, combining super smooth animations with fun WebGL elements","['animated', 'colorful', 'WebGL']",agency,8.67,Website Of The Day 2022 Oct 13
https://iba-globe.why.de/,Dive deep into the world of baking on an immersive tour around the world. Visit some of the best bakeries and explore in 360°,"['video/sound', 'VR', 'WebGL']",food/drink,8.04,Website Of The Day 2022 Oct 22
https://levora.cuberto.com/,Evolutionary NFT metaverse medieval game,"['animated', 'illustrated', 'WebGL']",products,8.77,Website Of The Day 2022 Oct 12
http://qudearchitects.com,Exclusive design with perfection in every detail.,"['animated', 'liquid', 'WebGL']",other,7.60,Special Kudos 2022 Oct 8
https://www.theicemanfilm.com/,An interactive digital exploration of the story behind Yes Theory's upcoming feature documentary: The Iceman.,"['parallax', 'video/sound', 'WebGL']",entertainment,7.38,Special Kudos 2022 Oct 8
https://bryantcodes.art,"A playful three.js webdev portfolio designed by my inner child. Surprise moments, silly interactions, crayon-drawn aesthetic.","['animated', 'colorful', 'WebGL']",web design/dev,7.50,Special Kudos 2022 Oct 7
https://combis.hr/virtual-city/en/,"Take a virtual tour of the smart city, and find out how technology can change our everyday life for the better!","['animated', 'fullscreen', 'WebGL']",other,7.63,Special Kudos 2022 Oct 6
https://www.theycallmegiulio.com/,"Personal website of Giulio Collesei, a Creative Technologist based in Italy","['animated', 'video/sound', 'WebGL']",web design/dev,8.40,Website Of The Day 2022 Oct 5
